cid,contributor_code,collection_code,contribsys_id
001339342,MIU,MIU,miu001339342
001339344,MIU,MIU,miu001339344
001339349,MIU,MIU,miu001339349
001339351,MIU,MIU,miu001339351
001339359,MIU,MIU,miu001339359
001339360,MIU,MIU,miu001339360
001339361,MIU,MIU,miu001339361
001339365,MIU,MIU,miu001339365
001339368,MIU,MIU,miu001339368
001339369,MIU,MIU,miu001339369
001339378,MIU,MIU,miu001339378
001339393,MIU,MIU,miu001339393
001339404,MIU,MIU,miu001339404
001339413,MIU,MIU,miu001339413
001339452,MIU,MIU,miu001339452
001339453,MIU,MIU,miu001339453
001339478,MIU,MIU,miu001339478
001339496,MIU,MIU,miu001339496
001339498,MIU,MIU,miu001339498
001339499,MIU,MIU,miu001339499
001339521,MIU,MIU,miu001339521
001339529,MIU,MIU,miu001339529
001339533,MIU,MIU,miu001339533
001339538,MIU,MIU,miu001339538
001339560,MIU,MIU,miu001339560
001339565,MIU,MIU,miu001339565
001339613,MIU,MIU,miu001339613
001339638,MIU,MIU,miu001339638
001339640,MIU,MIU,miu001339640
001339644,MIU,MIU,miu001339644
001339660,MIU,MIU,miu001339660
001339664,MIU,MIU,miu001339664
001339872,MIU,MIU,miu001339872
001339873,MIU,MIU,miu001339873
001339882,MIU,MIU,miu001339882
001340243,MIU,MIU,miu001340243
001340278,MIU,MIU,miu001340278
001340358,MIU,MIU,miu001340358
001340375,MIU,MIU,miu001340375
001340405,MIU,MIU,miu001340405
001340425,MIU,MIU,miu001340425
001340584,MIU,MIU,miu001340584
001340594,MIU,MIU,miu001340594
001340691,MIU,MIU,miu001340691
001340699,MIU,MIU,miu001340699
001340721,MIU,MIU,miu001340721
001340751,MIU,MIU,miu001340751
001340779,MIU,MIU,miu001340779
001340843,MIU,MIU,miu001340843
001340854,MIU,MIU,miu001340854
001340858,MIU,MIU,miu001340858
001340874,MIU,MIU,miu001340874
001340899,MIU,MIU,miu001340899
001340918,MIU,MIU,miu001340918
001340938,MIU,MIU,miu001340938
001340941,MIU,MIU,miu001340941
001340945,MIU,MIU,miu001340945
001340961,MIU,MIU,miu001340961
001340966,MIU,MIU,miu001340966
001340992,MIU,MIU,miu001340992
001341024,MIU,MIU,miu001341024
001341034,MIU,MIU,miu001341034
001341042,MIU,MIU,miu001341042
001341047,MIU,MIU,miu001341047
100011473,MIU,MIU,miu001341053
001341059,MIU,MIU,miu001341059
001341119,MIU,MIU,miu001341119
001341130,MIU,MIU,miu001341130
001341215,MIU,MIU,miu001341215
001341219,MIU,MIU,miu001341219
001341237,MIU,MIU,miu001341237
001341491,MIU,MIU,miu001341491
001341501,MIU,MIU,miu001341501
001341536,MIU,MIU,miu001341536
001341573,MIU,MIU,miu001341573
001341575,MIU,MIU,miu001341575
001341581,MIU,MIU,miu001341581
001341584,MIU,MIU,miu001341584
001341587,MIU,MIU,miu001341587
001341589,MIU,MIU,miu001341589
001341601,MIU,MIU,miu001341601
001341621,MIU,MIU,miu001341621
001341630,MIU,MIU,miu001341630
001341648,MIU,MIU,miu001341648
001341651,MIU,MIU,miu001341651
001341715,MIU,MIU,miu001341715
001341726,MIU,MIU,miu001341726
001341755,MIU,MIU,miu001341755
001341800,MIU,MIU,miu001341800
001341883,MIU,MIU,miu001341883
001341967,MIU,MIU,miu001341967
001341985,MIU,MIU,miu001341985
001342087,MIU,MIU,miu001342087
001342154,MIU,MIU,miu001342154
001342175,MIU,MIU,miu001342175
001342187,MIU,MIU,miu001342187
001342199,MIU,MIU,miu001342199
001342204,MIU,MIU,miu001342204
001342210,MIU,MIU,miu001342210
001342216,MIU,MIU,miu001342216
001342220,MIU,MIU,miu001342220
001342224,MIU,MIU,miu001342224
001342239,MIU,MIU,miu001342239
001342252,MIU,MIU,miu001342252
001342270,MIU,MIU,miu001342270
001342292,MIU,MIU,miu001342292
001342301,MIU,MIU,miu001342301
001342316,MIU,MIU,miu001342316
001342377,MIU,MIU,miu001342377
001342385,MIU,MIU,miu001342385
001342399,MIU,MIU,miu001342399
001342473,MIU,MIU,miu001342473
001342503,MIU,MIU,miu001342503
001342511,MIU,MIU,miu001342511
001342517,MIU,MIU,miu001342517
001342524,MIU,MIU,miu001342524
001342544,MIU,MIU,miu001342544
001342580,MIU,MIU,miu001342580
001342683,MIU,MIU,miu001342683
001342725,MIU,MIU,miu001342725
001342727,MIU,MIU,miu001342727
001342795,MIU,MIU,miu001342795
001342954,MIU,MIU,miu001342954
001342956,MIU,MIU,miu001342956
001342974,MIU,MIU,miu001342974
001342987,MIU,MIU,miu001342987
001343052,MIU,MIU,miu001343052
001343115,MIU,MIU,miu001343115
001343131,MIU,MIU,miu001343131
001343197,MIU,MIU,miu001343197
001343198,MIU,MIU,miu001343198
001343200,MIU,MIU,miu001343200
001343202,MIU,MIU,miu001343202
001343250,MIU,MIU,miu001343250
001343344,MIU,MIU,miu001343344
001343361,MIU,MIU,miu001343361
001343368,MIU,MIU,miu001343368
001343427,MIU,MIU,miu001343427
001343429,MIU,MIU,miu001343429
001343492,MIU,MIU,miu001343492
001343495,MIU,MIU,miu001343495
001343515,MIU,MIU,miu001343515
001343517,MIU,MIU,miu001343517
001343591,MIU,MIU,miu001343591
001343613,MIU,MIU,miu001343613
001343676,MIU,MIU,miu001343676
001343677,MIU,MIU,miu001343677
001343678,MIU,MIU,miu001343678
001343702,MIU,MIU,miu001343702
001343732,MIU,MIU,miu001343732
001343737,MIU,MIU,miu001343737
001343760,MIU,MIU,miu001343760
001343765,MIU,MIU,miu001343765
001343814,MIU,MIU,miu001343814
001343884,MIU,MIU,miu001343884
001343949,MIU,MIU,miu001343949
001343966,MIU,MIU,miu001343966
001344123,MIU,MIU,miu001344123
001344229,MIU,MIU,miu001344229
001344256,MIU,MIU,miu001344256
001344402,MIU,MIU,miu001344402
001344405,MIU,MIU,miu001344405
001344516,MIU,MIU,miu001344516
001344641,MIU,MIU,miu001344641
001344653,MIU,MIU,miu001344653
001344672,MIU,MIU,miu001344672
001344679,MIU,MIU,miu001344679
001344688,MIU,MIU,miu001344688
001344693,MIU,MIU,miu001344693
001344695,MIU,MIU,miu001344695
001344719,MIU,MIU,miu001344719
001344759,MIU,MIU,miu001344759
001344837,MIU,MIU,miu001344837
001344901,MIU,MIU,miu001344901
001344948,MIU,MIU,miu001344948
001344968,MIU,MIU,miu001344968
001344978,MIU,MIU,miu001344978
001344979,MIU,MIU,miu001344979
001345020,MIU,MIU,miu001345020
001345021,MIU,MIU,miu001345021
001345022,MIU,MIU,miu001345022
001345023,MIU,MIU,miu001345023
001345062,MIU,MIU,miu001345062
001345070,MIU,MIU,miu001345070
001345073,MIU,MIU,miu001345073
001345115,MIU,MIU,miu001345115
001345131,MIU,MIU,miu001345131
001345132,MIU,MIU,miu001345132
001345142,MIU,MIU,miu001345142
001345143,MIU,MIU,miu001345143
001345150,MIU,MIU,miu001345150
001345163,MIU,MIU,miu001345163
001345164,MIU,MIU,miu001345164
001345171,MIU,MIU,miu001345171
001345176,MIU,MIU,miu001345176
001345192,MIU,MIU,miu001345192
001345194,MIU,MIU,miu001345194
001345217,MIU,MIU,miu001345217
001345230,MIU,MIU,miu001345230
001345245,MIU,MIU,miu001345245
001345344,MIU,MIU,miu001345344
001345356,MIU,MIU,miu001345356
001345360,MIU,MIU,miu001345360
001345388,MIU,MIU,miu001345388
001345402,MIU,MIU,miu001345402
001345406,MIU,MIU,miu001345406
001345438,MIU,MIU,miu001345438
001345448,MIU,MIU,miu001345448
001345450,MIU,MIU,miu001345450
001345451,MIU,MIU,miu001345451
001345452,MIU,MIU,miu001345452
001345453,MIU,MIU,miu001345453
001345454,MIU,MIU,miu001345454
001345457,MIU,MIU,miu001345457
001345458,MIU,MIU,miu001345458
001345459,MIU,MIU,miu001345459
001345460,MIU,MIU,miu001345460
001345462,MIU,MIU,miu001345462
001345466,MIU,MIU,miu001345466
001345468,MIU,MIU,miu001345468
001345473,MIU,MIU,miu001345473
001345476,MIU,MIU,miu001345476
001345481,MIU,MIU,miu001345481
001345484,MIU,MIU,miu001345484
001345486,MIU,MIU,miu001345486
001345489,MIU,MIU,miu001345489
001345490,MIU,MIU,miu001345490
001345586,MIU,MIU,miu001345586
001345614,MIU,MIU,miu001345614
001345641,MIU,MIU,miu001345641
001345646,MIU,MIU,miu001345646
001345653,MIU,MIU,miu001345653
001345701,MIU,MIU,miu001345701
001345717,MIU,MIU,miu001345717
001345781,MIU,MIU,miu001345781
001345812,MIU,MIU,miu001345812
001345814,MIU,MIU,miu001345814
001345821,MIU,MIU,miu001345821
001345937,MIU,MIU,miu001345937
001345938,MIU,MIU,miu001345938
001345949,MIU,MIU,miu001345949
001345953,MIU,MIU,miu001345953
001345964,MIU,MIU,miu001345964
001345995,MIU,MIU,miu001345995
001346015,MIU,MIU,miu001346015
001346039,MIU,MIU,miu001346039
001346044,MIU,MIU,miu001346044
001346065,MIU,MIU,miu001346065
001346067,MIU,MIU,miu001346067
001346092,MIU,MIU,miu001346092
001346112,MIU,MIU,miu001346112
001346122,MIU,MIU,miu001346122
001346129,MIU,MIU,miu001346129
001346159,MIU,MIU,miu001346159
001346178,MIU,MIU,miu001346178
001346188,MIU,MIU,miu001346188
001346190,MIU,MIU,miu001346190
001346191,MIU,MIU,miu001346191
001346193,MIU,MIU,miu001346193
001346194,MIU,MIU,miu001346194
001346199,MIU,MIU,miu001346199
001346206,MIU,MIU,miu001346206
001346207,MIU,MIU,miu001346207
001346210,MIU,MIU,miu001346210
001346211,MIU,MIU,miu001346211
001346212,MIU,MIU,miu001346212
001346223,MIU,MIU,miu001346223
001346227,MIU,MIU,miu001346227
001346229,MIU,MIU,miu001346229
001346235,MIU,MIU,miu001346235
001346280,MIU,MIU,miu001346280
001346289,MIU,MIU,miu001346289
001346290,MIU,MIU,miu001346290
001346293,MIU,MIU,miu001346293
001346304,MIU,MIU,miu001346304
001346369,MIU,MIU,miu001346369
001346373,MIU,MIU,miu001346373
001346389,MIU,MIU,miu001346389
001346422,MIU,MIU,miu001346422
001346457,MIU,MIU,miu001346457
001346536,MIU,MIU,miu001346536
001346545,MIU,MIU,miu001346545
001346549,MIU,MIU,miu001346549
001346857,MIU,MIU,miu001346857
001346858,MIU,MIU,miu001346858
001346861,MIU,MIU,miu001346861
001346863,MIU,MIU,miu001346863
001346864,MIU,MIU,miu001346864
001346873,MIU,MIU,miu001346873
001346874,MIU,MIU,miu001346874
001346887,MIU,MIU,miu001346887
001346927,MIU,MIU,miu001346927
001346936,MIU,MIU,miu001346936
100071159,MIU,MIU,miu001346958
100071116,MIU,MIU,miu001346961
001346964,MIU,MIU,miu001346964
001346974,MIU,MIU,miu001346974
001346992,MIU,MIU,miu001346992
001346994,MIU,MIU,miu001346994
001347014,MIU,MIU,miu001347014
001347014,MIU,GWLA,miu001347014
001347049,MIU,MIU,miu001347049
001347163,MIU,MIU,miu001347163
001347167,MIU,MIU,miu001347167
001347286,MIU,MIU,miu001347286
001347314,MIU,MIU,miu001347314
001347318,MIU,MIU,miu001347318
001347319,MIU,MIU,miu001347319
001347320,MIU,MIU,miu001347320
001347321,MIU,MIU,miu001347321
001347323,MIU,MIU,miu001347323
001347331,MIU,MIU,miu001347331
001347347,MIU,MIU,miu001347347
001347350,MIU,MIU,miu001347350
001347354,MIU,MIU,miu001347354
001347358,MIU,MIU,miu001347358
001347390,MIU,MIU,miu001347390
001347401,MIU,MIU,miu001347401
001347407,MIU,MIU,miu001347407
001347409,MIU,MIU,miu001347409
001347410,MIU,MIU,miu001347410
001347413,MIU,MIU,miu001347413
001347444,MIU,MIU,miu001347444
001347468,MIU,MIU,miu001347468
001347469,MIU,MIU,miu001347469
001347471,MIU,MIU,miu001347471
001347607,MIU,MIU,miu001347607
001347608,MIU,MIU,miu001347608
001347616,MIU,MIU,miu001347616
001347658,MIU,MIU,miu001347658
001347784,MIU,MIU,miu001347784
001347788,MIU,MIU,miu001347788
001347804,MIU,MIU,miu001347804
001347816,MIU,MIU,miu001347816
001347849,MIU,MIU,miu001347849
001347862,MIU,MIU,miu001347862
001347882,MIU,MIU,miu001347882
001347883,MIU,MIU,miu001347883
001347895,MIU,MIU,miu001347895
001347898,MIU,MIU,miu001347898
001347946,MIU,MIU,miu001347946
001347953,MIU,MIU,miu001347953
001347953,MIU,GWLA,miu001347953
001347954,MIU,MIU,miu001347954
001347987,MIU,MIU,miu001347987
001347993,MIU,MIU,miu001347993
001347994,MIU,MIU,miu001347994
001347999,MIU,MIU,miu001347999
001348006,MIU,MIU,miu001348006
001348007,MIU,MIU,miu001348007
001348008,MIU,MIU,miu001348008
001348010,MIU,MIU,miu001348010
001348011,MIU,MIU,miu001348011
001348016,MIU,MIU,miu001348016
001348017,MIU,MIU,miu001348017
001348019,MIU,MIU,miu001348019
001348098,MIU,MIU,miu001348098
001348154,MIU,MIU,miu001348154
001348220,MIU,MIU,miu001348220
001348232,MIU,MIU,miu001348232
001348233,MIU,MIU,miu001348233
001348234,MIU,MIU,miu001348234
001348244,MIU,MIU,miu001348244
001348255,MIU,MIU,miu001348255
001348258,MIU,MIU,miu001348258
001348266,MIU,MIU,miu001348266
001348277,MIU,MIU,miu001348277
001348306,MIU,MIU,miu001348306
001348320,MIU,MIU,miu001348320
001348328,MIU,MIU,miu001348328
001348330,MIU,MIU,miu001348330
001348356,MIU,MIU,miu001348356
001348362,MIU,MIU,miu001348362
001348408,MIU,MIU,miu001348408
001348410,MIU,MIU,miu001348410
001348415,MIU,MIU,miu001348415
001348431,MIU,MIU,miu001348431
001348433,MIU,MIU,miu001348433
001348434,MIU,MIU,miu001348434
001348437,MIU,MIU,miu001348437
001348438,MIU,MIU,miu001348438
001348466,MIU,MIU,miu001348466
001348479,MIU,MIU,miu001348479
001348481,MIU,MIU,miu001348481
001348483,MIU,MIU,miu001348483
001348493,MIU,MIU,miu001348493
001348504,MIU,MIU,miu001348504
001348528,MIU,MIU,miu001348528
001348532,MIU,MIU,miu001348532
001348534,MIU,MIU,miu001348534
001348567,MIU,MIU,miu001348567
001348579,MIU,MIU,miu001348579
001348599,MIU,MIU,miu001348599
001348600,MIU,MIU,miu001348600
001348671,MIU,MIU,miu001348671
001348821,MIU,MIU,miu001348821
001348859,MIU,MIU,miu001348859
001348861,MIU,MIU,miu001348861
001348863,MIU,MIU,miu001348863
001348882,MIU,MIU,miu001348882
001348884,MIU,MIU,miu001348884
001348886,MIU,MIU,miu001348886
001348912,MIU,MIU,miu001348912
001348951,MIU,MIU,miu001348951
001348969,MIU,MIU,miu001348969
001348987,MIU,MIU,miu001348987
001348997,MIU,MIU,miu001348997
001349002,MIU,MIU,miu001349002
001349004,MIU,MIU,miu001349004
001349008,MIU,MIU,miu001349008
001349025,MIU,MIU,miu001349025
001349032,MIU,MIU,miu001349032
001349069,MIU,MIU,miu001349069
001349080,MIU,MIU,miu001349080
001349137,MIU,MIU,miu001349137
001349140,MIU,MIU,miu001349140
001349161,MIU,MIU,miu001349161
001349220,MIU,MIU,miu001349220
001349328,MIU,MIU,miu001349328
001349369,MIU,MIU,miu001349369
001349524,MIU,MIU,miu001349524
001349530,MIU,MIU,miu001349530
001349588,MIU,MIU,miu001349588
001349707,MIU,MIU,miu001349707
001349710,MIU,MIU,miu001349710
001349721,MIU,MIU,miu001349721
001349723,MIU,MIU,miu001349723
001349744,MIU,MIU,miu001349744
001349752,MIU,MIU,miu001349752
001349756,MIU,MIU,miu001349756
001349789,MIU,MIU,miu001349789
001349798,MIU,MIU,miu001349798
001349807,MIU,MIU,miu001349807
001349816,MIU,MIU,miu001349816
001349846,MIU,MIU,miu001349846
001349853,MIU,MIU,miu001349853
001349874,MIU,MIU,miu001349874
001349989,MIU,MIU,miu001349989
001350033,MIU,MIU,miu001350033
001350043,MIU,MIU,miu001350043
001350060,MIU,MIU,miu001350060
001350061,MIU,MIU,miu001350061
001350229,MIU,MIU,miu001350229
001350263,MIU,MIU,miu001350263
001350320,MIU,MIU,miu001350320
001350342,MIU,MIU,miu001350342
001350346,MIU,MIU,miu001350346
001350385,MIU,MIU,miu001350385
001350401,MIU,MIU,miu001350401
001350413,MIU,MIU,miu001350413
001350416,MIU,MIU,miu001350416
001350420,MIU,MIU,miu001350420
001350479,MIU,MIU,miu001350479
001350486,MIU,MIU,miu001350486
001350511,MIU,MIU,miu001350511
001350562,MIU,MIU,miu001350562
001350565,MIU,MIU,miu001350565
001350594,MIU,MIU,miu001350594
001350599,MIU,MIU,miu001350599
001350603,MIU,MIU,miu001350603
001350606,MIU,MIU,miu001350606
001350614,MIU,MIU,miu001350614
001350624,MIU,MIU,miu001350624
001350635,MIU,MIU,miu001350635
001350671,MIU,MIU,miu001350671
001350675,MIU,MIU,miu001350675
001350691,MIU,MIU,miu001350691
001350708,MIU,MIU,miu001350708
001350727,MIU,MIU,miu001350727
001350731,MIU,MIU,miu001350731
001350763,MIU,MIU,miu001350763
001350866,MIU,MIU,miu001350866
001350868,MIU,MIU,miu001350868
001350908,MIU,MIU,miu001350908
001350950,MIU,MIU,miu001350950
001350960,MIU,MIU,miu001350960
001350964,MIU,MIU,miu001350964
001350980,MIU,MIU,miu001350980
001350981,MIU,MIU,miu001350981
001350983,MIU,MIU,miu001350983
001351055,MIU,MIU,miu001351055
001351094,MIU,MIU,miu001351094
001351146,MIU,MIU,miu001351146
001351234,MIU,MIU,miu001351234
001351239,MIU,MIU,miu001351239
001351251,MIU,MIU,miu001351251
001351281,MIU,MIU,miu001351281
001351325,MIU,MIU,miu001351325
001351351,MIU,MIU,miu001351351
001351476,MIU,MIU,miu001351476
001351552,MIU,MIU,miu001351552
001351560,MIU,MIU,miu001351560
001351563,MIU,MIU,miu001351563
001351604,MIU,MIU,miu001351604
001351607,MIU,MIU,miu001351607
001351618,MIU,MIU,miu001351618
001351871,MIU,MIU,miu001351871
001351985,MIU,MIU,miu001351985
001351999,MIU,MIU,miu001351999
001352010,MIU,MIU,miu001352010
001352014,MIU,MIU,miu001352014
001352028,MIU,MIU,miu001352028
001352034,MIU,MIU,miu001352034
001352043,MIU,MIU,miu001352043
001352065,MIU,MIU,miu001352065
001352067,MIU,MIU,miu001352067
001352073,MIU,MIU,miu001352073
001352104,MIU,MIU,miu001352104
001352111,MIU,MIU,miu001352111
001352117,MIU,MIU,miu001352117
001352120,MIU,MIU,miu001352120
001352141,MIU,MIU,miu001352141
001352188,MIU,MIU,miu001352188
001352271,MIU,MIU,miu001352271
001352307,MIU,MIU,miu001352307
001352398,MIU,MIU,miu001352398
001352413,MIU,MIU,miu001352413
001352484,MIU,MIU,miu001352484
001352489,MIU,MIU,miu001352489
001352536,MIU,MIU,miu001352536
001352567,MIU,MIU,miu001352567
001352646,MIU,MIU,miu001352646
001352656,MIU,MIU,miu001352656
001352718,MIU,MIU,miu001352718
001352825,MIU,MIU,miu001352825
001352850,MIU,MIU,miu001352850
001352857,MIU,MIU,miu001352857
001352874,MIU,MIU,miu001352874
001352904,MIU,MIU,miu001352904
001352949,MIU,MIU,miu001352949
001353147,MIU,MIU,miu001353147
001353390,MIU,MIU,miu001353390
001353408,MIU,MIU,miu001353408
001353547,MIU,MIU,miu001353547
001353713,MIU,MIU,miu001353713
001354134,MIU,MIU,miu001354134
001354144,MIU,MIU,miu001354144
001354252,MIU,MIU,miu001354252
001354869,MIU,MIU,miu001354869
001354879,MIU,MIU,miu001354879
001354934,MIU,MIU,miu001354934
001355025,MIU,MIU,miu001355025
001355037,MIU,MIU,miu001355037
001355038,MIU,MIU,miu001355038
001355242,MIU,MIU,miu001355242
001355246,MIU,MIU,miu001355246
001355251,MIU,MIU,miu001355251
001355341,MIU,MIU,miu001355341
001355408,MIU,MIU,miu001355408
001355413,MIU,MIU,miu001355413
001355415,MIU,MIU,miu001355415
001355418,MIU,MIU,miu001355418
001355419,MIU,MIU,miu001355419
001355423,MIU,MIU,miu001355423
001355424,MIU,MIU,miu001355424
001355426,MIU,MIU,miu001355426
001355432,MIU,MIU,miu001355432
001355551,MIU,MIU,miu001355551
001355573,MIU,MIU,miu001355573
001355852,MIU,MIU,miu001355852
001357847,MIU,MIU,miu001357847
001359194,MIU,MIU,miu001359194
001359796,MIU,MIU,miu001359796
001360691,MIU,MIU,miu001360691
001360741,MIU,MIU,miu001360741
001361289,MIU,MIU,miu001361289
001364057,MIU,MIU,miu001364057
001364130,MIU,MIU,miu001364130
001371707,MIU,MIU,miu001371707
001371732,MIU,MIU,miu001371732
001372251,MIU,MIU,miu001372251
001372373,MIU,MIU,miu001372373
001372598,MIU,MIU,miu001372598
001375299,MIU,MIU,miu001375299
001376361,MIU,MIU,miu001376361
001376400,MIU,MIU,miu001376400
001376613,MIU,MIU,miu001376613
001376891,MIU,MIU,miu001376891
001377629,MIU,MIU,miu001377629
001377796,MIU,MIU,miu001377796
001377832,MIU,MIU,miu001377832
001378135,MIU,MIU,miu001378135
001378360,MIU,MIU,miu001378360
001378438,MIU,MIU,miu001378438
001378549,MIU,MIU,miu001378549
001378551,MIU,MIU,miu001378551
001378552,MIU,MIU,miu001378552
001378553,MIU,MIU,miu001378553
001378572,MIU,MIU,miu001378572
001378573,MIU,MIU,miu001378573
001378747,MIU,MIU,miu001378747
001379090,MIU,MIU,miu001379090
001380005,MIU,MIU,miu001380005
001380770,MIU,MIU,miu001380770
001381077,MIU,MIU,miu001381077
001382279,MIU,MIU,miu001382279
001384152,MIU,MIU,miu001384152
001386798,MIU,MIU,miu001386798
001387402,MIU,MIU,miu001387402
001388023,MIU,MIU,miu001388023
001388230,MIU,MIU,miu001388230
001389175,MIU,MIU,miu001389175
001390225,MIU,MIU,miu001390225
001390973,MIU,MIU,miu001390973
001390975,MIU,MIU,miu001390975
001390976,MIU,MIU,miu001390976
001390977,MIU,MIU,miu001390977
001390978,MIU,MIU,miu001390978
001390979,MIU,MIU,miu001390979
001390980,MIU,MIU,miu001390980
001390981,MIU,MIU,miu001390981
001390982,MIU,MIU,miu001390982
001390983,MIU,MIU,miu001390983
001390984,MIU,MIU,miu001390984
001390985,MIU,MIU,miu001390985
001390986,MIU,MIU,miu001390986
001390987,MIU,MIU,miu001390987
001390988,MIU,MIU,miu001390988
001390989,MIU,MIU,miu001390989
001390990,MIU,MIU,miu001390990
001390991,MIU,MIU,miu001390991
001393842,MIU,MIU,miu001393842
001395145,MIU,MIU,miu001395145
001395147,MIU,MIU,miu001395147
001395202,MIU,MIU,miu001395202
001395516,MIU,MIU,miu001395516
001398031,MIU,MIU,miu001398031
001399002,MIU,MIU,miu001399002
001399028,MIU,MIU,miu001399028
001399149,MIU,MIU,miu001399149
001401322,MIU,MIU,miu001401322
001401474,MIU,MIU,miu001401474
001401665,MIU,MIU,miu001401665
001402929,MIU,MIU,miu001402929
001403485,MIU,MIU,miu001403485
001403602,MIU,MIU,miu001403602
001403634,MIU,MIU,miu001403634
001405226,MIU,MIU,miu001405226
001406046,MIU,MIU,miu001406046
001406362,MIU,MIU,miu001406362
001406581,MIU,MIU,miu001406581
001407150,MIU,MIU,miu001407150
001407157,MIU,MIU,miu001407157
001407985,MIU,MIU,miu001407985
001408065,MIU,MIU,miu001408065
001408066,MIU,MIU,miu001408066
001408110,MIU,MIU,miu001408110
001408501,MIU,MIU,miu001408501
001408574,MIU,MIU,miu001408574
001408962,MIU,MIU,miu001408962
001409782,MIU,MIU,miu001409782
001410264,MIU,MIU,miu001410264
001411660,MIU,MIU,miu001411660
001411955,MIU,MIU,miu001411955
001413115,MIU,MIU,miu001413115
001413299,MIU,MIU,miu001413299
001413440,MIU,MIU,miu001413440
001413555,MIU,MIU,miu001413555
001414710,MIU,MIU,miu001414710
001414917,MIU,MIU,miu001414917
001415125,MIU,MIU,miu001415125
001415268,MIU,MIU,miu001415268
001415398,MIU,MIU,miu001415398
001416013,MIU,MIU,miu001416013
001416107,MIU,MIU,miu001416107
001419418,MIU,MIU,miu001419418
001419418,MIU,GWLA,miu001419418
001419619,MIU,MIU,miu001419619
001419636,MIU,MIU,miu001419636
001420162,MIU,MIU,miu001420162
001420463,MIU,MIU,miu001420463
001420522,MIU,MIU,miu001420522
001420614,MIU,MIU,miu001420614
001421910,MIU,MIU,miu001421910
001422643,MIU,MIU,miu001422643
001424833,MIU,MIU,miu001424833
